cv_score,holdout_score,params,iteration,estimators,time
0.7536272319086307,0.7587103819203205,"{'objective': 'binary', 'learning_rate': 0.0625878718537426, 'num_leaves': 115, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 32, 'bagging_fraction': 0.9540009016632545, 'bagging_freq': 5, 'feature_fraction': 0.848137282524198, 'lambda_l1': (0.7658979481378773,), 'lambda_l2': (0.14363648938226214,), 'scale_pos_weight': 11, 'metric': 'auc'}",53,193,1.507624081770579
0.7469937064449009,0.7511817894528388,"{'objective': 'binary', 'learning_rate': 0.03238912512017908, 'num_leaves': 26, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 42, 'bagging_fraction': 0.8432251104810822, 'bagging_freq': 5, 'feature_fraction': 0.7588686472193983, 'lambda_l1': (0.6376115845890085,), 'lambda_l2': (0.9563529795289917,), 'scale_pos_weight': 11, 'metric': 'auc'}",54,200,0.9783963163693746
0.7487982121011914,0.7538295608258124,"{'objective': 'binary', 'learning_rate': 0.1707879595643717, 'num_leaves': 57, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 72, 'bagging_fraction': 0.9229600001796374, 'bagging_freq': 5, 'feature_fraction': 0.7849248439123641, 'lambda_l1': (0.40289216643936687,), 'lambda_l2': (0.7566720844894798,), 'scale_pos_weight': 11, 'metric': 'auc'}",55,54,0.5448649207750956
0.7508800285817162,0.7559336131868212,"{'objective': 'binary', 'learning_rate': 0.10410224687196595, 'num_leaves': 87, 'num_threads': 4, 'seed': 0, 'max_depth': 7, 'min_data_in_leaf': 95, 'bagging_fraction': 0.9011985135266999, 'bagging_freq': 5, 'feature_fraction': 0.8702203053297043, 'lambda_l1': (0.4603564957775144,), 'lambda_l2': (0.3435509573936809,), 'scale_pos_weight': 11, 'metric': 'auc'}",56,76,0.9536552985509237
0.7530796533047438,0.7570962958118126,"{'objective': 'binary', 'learning_rate': 0.055691748332274714, 'num_leaves': 75, 'num_threads': 4, 'seed': 0, 'max_depth': 10, 'min_data_in_leaf': 66, 'bagging_fraction': 0.8761687783454593, 'bagging_freq': 5, 'feature_fraction': 0.9267663124884477, 'lambda_l1': (0.8143716998385718,), 'lambda_l2': (0.5077472707240178,), 'scale_pos_weight': 11, 'metric': 'auc'}",57,146,2.1283954898516337
0.7521248138898322,0.7562677359792986,"{'objective': 'binary', 'learning_rate': 0.13044218870386276, 'num_leaves': 40, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 38, 'bagging_fraction': 0.9861330894409106, 'bagging_freq': 5, 'feature_fraction': 0.8127245314072965, 'lambda_l1': (0.046776085919481625,), 'lambda_l2': (0.5435078091607504,), 'scale_pos_weight': 11, 'metric': 'auc'}",58,99,0.8038798570632935
0.7437817624451721,0.7478220033068155,"{'objective': 'binary', 'learning_rate': 0.005773336462994176, 'num_leaves': 111, 'num_threads': 4, 'seed': 0, 'max_depth': 8, 'min_data_in_leaf': 48, 'bagging_fraction': 0.9504681116951342, 'bagging_freq': 5, 'feature_fraction': 0.9698481460347402, 'lambda_l1': (0.6046973589472285,), 'lambda_l2': (0.4497019793571019,), 'scale_pos_weight': 11, 'metric': 'auc'}",59,200,3.8562657833099365
0.750217743346715,0.7543923136368247,"{'objective': 'binary', 'learning_rate': 0.04447138436911653, 'num_leaves': 122, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 24, 'bagging_fraction': 0.8179879704424509, 'bagging_freq': 5, 'feature_fraction': 0.8376770030286805, 'lambda_l1': (0.8686307651236718,), 'lambda_l2': (0.6047974433641691,), 'scale_pos_weight': 11, 'metric': 'auc'}",60,200,0.9705033262570699
0.7543746266556599,0.7593548201163495,"{'objective': 'binary', 'learning_rate': 0.08305715012399144, 'num_leaves': 119, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 55, 'bagging_fraction': 0.9645054949574863, 'bagging_freq': 5, 'feature_fraction': 0.7710417352559968, 'lambda_l1': (0.947607506536686,), 'lambda_l2': (0.03291668066391823,), 'scale_pos_weight': 11, 'metric': 'auc'}",61,197,1.194508715470632
0.7544829952343082,0.7586797240736806,"{'objective': 'binary', 'learning_rate': 0.06922190404339426, 'num_leaves': 119, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 77, 'bagging_fraction': 0.905336248619235, 'bagging_freq': 5, 'feature_fraction': 0.8848485083404773, 'lambda_l1': (0.9671273192319895,), 'lambda_l2': (0.06739831699671328,), 'scale_pos_weight': 11, 'metric': 'auc'}",62,200,1.248034938176473
0.7519314874863363,0.7566372082735432,"{'objective': 'binary', 'learning_rate': 0.19930586183782578, 'num_leaves': 106, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 56, 'bagging_fraction': 0.7752606235275887, 'bagging_freq': 5, 'feature_fraction': 0.7688505429054939, 'lambda_l1': (0.9337151680064814,), 'lambda_l2': (0.005004867322069395,), 'scale_pos_weight': 11, 'metric': 'auc'}",63,151,0.6569065491358439
0.7533763372292408,0.7578467362021967,"{'objective': 'binary', 'learning_rate': 0.05294966933759437, 'num_leaves': 97, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 53, 'bagging_fraction': 0.8859260412874481, 'bagging_freq': 5, 'feature_fraction': 0.8580827035424735, 'lambda_l1': (0.7289903903096706,), 'lambda_l2': (0.156614004078661,), 'scale_pos_weight': 11, 'metric': 'auc'}",64,200,1.236312750975291
0.7542419098679265,0.7576080673953943,"{'objective': 'binary', 'learning_rate': 0.12400912973548771, 'num_leaves': 90, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 59, 'bagging_fraction': 0.9628510179537552, 'bagging_freq': 5, 'feature_fraction': 0.7958174105695317, 'lambda_l1': (0.3431833279891583,), 'lambda_l2': (0.059291332023189036,), 'scale_pos_weight': 11, 'metric': 'auc'}",65,200,0.9882665395736694
0.7534969025097797,0.7585572779309067,"{'objective': 'binary', 'learning_rate': 0.08566445091063277, 'num_leaves': 112, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 44, 'bagging_fraction': 0.9902604119319628, 'bagging_freq': 5, 'feature_fraction': 0.7574812903030295, 'lambda_l1': (0.9827005818613141,), 'lambda_l2': (0.9118268035480326,), 'scale_pos_weight': 11, 'metric': 'auc'}",66,161,1.2257070819536844
0.7540960759199945,0.7588487804030027,"{'objective': 'binary', 'learning_rate': 0.07542724831525018, 'num_leaves': 118, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 50, 'bagging_fraction': 0.9747138290377244, 'bagging_freq': 5, 'feature_fraction': 0.8096200138267633, 'lambda_l1': (0.8013657879739238,), 'lambda_l2': (0.3509910292662659,), 'scale_pos_weight': 11, 'metric': 'auc'}",67,193,1.2222206393877666
0.7518927289720863,0.7556698723460131,"{'objective': 'binary', 'learning_rate': 0.1120278016410048, 'num_leaves': 128, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 86, 'bagging_fraction': 0.9209276069156589, 'bagging_freq': 5, 'feature_fraction': 0.8218814982154694, 'lambda_l1': (0.9152777954829612,), 'lambda_l2': (0.6823142480565763,), 'scale_pos_weight': 11, 'metric': 'auc'}",68,91,0.8893572251001994
0.753299041043934,0.7585533771242519,"{'objective': 'binary', 'learning_rate': 0.040614394772524307, 'num_leaves': 101, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 33, 'bagging_fraction': 0.9645825454146484, 'bagging_freq': 5, 'feature_fraction': 0.7756619816213978, 'lambda_l1': (0.7638642414755494,), 'lambda_l2': (0.9731908666686179,), 'scale_pos_weight': 11, 'metric': 'auc'}",69,199,1.5591445287068686
0.7535603750646074,0.7583437773423836,"{'objective': 'binary', 'learning_rate': 0.05903934610370239, 'num_leaves': 107, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 28, 'bagging_fraction': 0.9406921448116222, 'bagging_freq': 5, 'feature_fraction': 0.7830940139278132, 'lambda_l1': (0.6811366044118644,), 'lambda_l2': (0.5602860124476672,), 'scale_pos_weight': 11, 'metric': 'auc'}",70,199,1.2198336919148762
0.7535975194155821,0.7581469843184365,"{'objective': 'binary', 'learning_rate': 0.15585227427299042, 'num_leaves': 81, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 39, 'bagging_fraction': 0.9812371280861735, 'bagging_freq': 5, 'feature_fraction': 0.7661344952778659, 'lambda_l1': (0.8346119387333245,), 'lambda_l2': (0.48137323461727244,), 'scale_pos_weight': 11, 'metric': 'auc'}",71,180,0.91558411916097
0.7527805803033802,0.7575972056972297,"{'objective': 'binary', 'learning_rate': 0.10549560103423349, 'num_leaves': 66, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 38, 'bagging_fraction': 0.9345749266608644, 'bagging_freq': 5, 'feature_fraction': 0.7517610218934254, 'lambda_l1': (0.5656435773883394,), 'lambda_l2': (0.6452761781812058,), 'scale_pos_weight': 11, 'metric': 'auc'}",72,113,0.8555626988410949
0.7512361096451647,0.7569566006226258,"{'objective': 'binary', 'learning_rate': 0.04777422196562521, 'num_leaves': 124, 'num_threads': 4, 'seed': 0, 'max_depth': 9, 'min_data_in_leaf': 47, 'bagging_fraction': 0.956197761907848, 'bagging_freq': 5, 'feature_fraction': 0.8064382917642767, 'lambda_l1': (0.9427914659386905,), 'lambda_l2': (0.40524180729853265,), 'scale_pos_weight': 11, 'metric': 'auc'}",73,109,1.8752052426338195
0.7538533365495923,0.7597724557950437,"{'objective': 'binary', 'learning_rate': 0.08157570283326311, 'num_leaves': 115, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 43, 'bagging_fraction': 0.9971837882375377, 'bagging_freq': 5, 'feature_fraction': 0.7877648029653604, 'lambda_l1': (0.8731529210640141,), 'lambda_l2': (0.8096067583759734,), 'scale_pos_weight': 11, 'metric': 'auc'}",74,200,1.2325585921605429
0.7536542085677194,0.7574948905666987,"{'objective': 'binary', 'learning_rate': 0.06631784559845476, 'num_leaves': 109, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 43, 'bagging_fraction': 0.9912523390114035, 'bagging_freq': 5, 'feature_fraction': 0.8301221197546779, 'lambda_l1': (0.7454756943641897,), 'lambda_l2': (0.2734633757205768,), 'scale_pos_weight': 11, 'metric': 'auc'}",75,199,1.280584724744161
0.7539717130717692,0.7582738763120827,"{'objective': 'binary', 'learning_rate': 0.13917700424286586, 'num_leaves': 115, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 52, 'bagging_fraction': 0.9980439962564475, 'bagging_freq': 5, 'feature_fraction': 0.7883618673837984, 'lambda_l1': (0.7902597049300605,), 'lambda_l2': (0.8663981815422082,), 'scale_pos_weight': 11, 'metric': 'auc'}",76,196,1.0051057577133178
0.7513335794114532,0.7558907007512384,"{'objective': 'binary', 'learning_rate': 0.035431783647762054, 'num_leaves': 97, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 64, 'bagging_fraction': 0.9791223333641383, 'bagging_freq': 5, 'feature_fraction': 0.7978302676542712, 'lambda_l1': (0.6535366987584834,), 'lambda_l2': (0.8136163105511532,), 'scale_pos_weight': 11, 'metric': 'auc'}",77,200,1.4486673156420389
0.7501323146653354,0.7541093181293783,"{'objective': 'binary', 'learning_rate': 0.028697830821433953, 'num_leaves': 122, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 67, 'bagging_fraction': 0.9607660249916927, 'bagging_freq': 5, 'feature_fraction': 0.7645299690600965, 'lambda_l1': (0.6967575801981717,), 'lambda_l2': (0.7357731093967643,), 'scale_pos_weight': 11, 'metric': 'auc'}",78,200,1.3357949058214824
0.7533973854356255,0.7580507679833333,"{'objective': 'binary', 'learning_rate': 0.09111803183724897, 'num_leaves': 103, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 73, 'bagging_fraction': 0.945640586417383, 'bagging_freq': 5, 'feature_fraction': 0.8166457525228584, 'lambda_l1': (0.8696446852336294,), 'lambda_l2': (0.11599327538175423,), 'scale_pos_weight': 11, 'metric': 'auc'}",79,200,1.0167962431907653
0.7499083364030141,0.7551192209415821,"{'objective': 'binary', 'learning_rate': 0.18297802220788975, 'num_leaves': 94, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 58, 'bagging_fraction': 0.8677152876374632, 'bagging_freq': 5, 'feature_fraction': 0.7515757954716119, 'lambda_l1': (0.994878236275436,), 'lambda_l2': (0.02491538088298132,), 'scale_pos_weight': 11, 'metric': 'auc'}",80,73,0.5378591656684876
0.7422188798004979,0.7472065985119153,"{'objective': 'binary', 'learning_rate': 0.02165929539251214, 'num_leaves': 113, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 60, 'bagging_fraction': 0.9983633639628684, 'bagging_freq': 5, 'feature_fraction': 0.7698517477325196, 'lambda_l1': (0.9120472530675846,), 'lambda_l2': (0.8942152499020478,), 'scale_pos_weight': 11, 'metric': 'auc'}",81,200,1.1466861168543498
0.7524634683183427,0.7567488497162405,"{'objective': 'binary', 'learning_rate': 0.041687830217832914, 'num_leaves': 117, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 49, 'bagging_fraction': 0.8944548815576521, 'bagging_freq': 5, 'feature_fraction': 0.8421326765576914, 'lambda_l1': (0.6219321662293227,), 'lambda_l2': (0.9985484242162249,), 'scale_pos_weight': 11, 'metric': 'auc'}",82,200,1.2767471631368001
0.7539717895984701,0.7595692433614237,"{'objective': 'binary', 'learning_rate': 0.07774573994949198, 'num_leaves': 91, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 69, 'bagging_fraction': 0.9721294782348634, 'bagging_freq': 5, 'feature_fraction': 0.8265723252876317, 'lambda_l1': (0.5316559312592704,), 'lambda_l2': (0.702902586498956,), 'scale_pos_weight': 11, 'metric': 'auc'}",83,200,1.4949689984321595
0.7542886173709,0.7594558385403758,"{'objective': 'binary', 'learning_rate': 0.07664732944109061, 'num_leaves': 73, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 71, 'bagging_fraction': 0.9178384660763959, 'bagging_freq': 5, 'feature_fraction': 0.8545193033394667, 'lambda_l1': (0.19886072280446132,), 'lambda_l2': (0.5701819951773514,), 'scale_pos_weight': 11, 'metric': 'auc'}",84,192,1.4487314025561016
0.7522442832799203,0.7566942918587813,"{'objective': 'binary', 'learning_rate': 0.07652051710755742, 'num_leaves': 77, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 84, 'bagging_fraction': 0.9172115410266672, 'bagging_freq': 5, 'feature_fraction': 0.8533357600108583, 'lambda_l1': (0.2104344836864383,), 'lambda_l2': (0.5658062536944569,), 'scale_pos_weight': 11, 'metric': 'auc'}",85,96,1.0159157156944274
0.7516393319730461,0.7548587111798934,"{'objective': 'binary', 'learning_rate': 0.1587548052670836, 'num_leaves': 73, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 88, 'bagging_fraction': 0.8576754685822379, 'bagging_freq': 5, 'feature_fraction': 0.8924964047317205, 'lambda_l1': (0.1235362349963964,), 'lambda_l2': (0.6162860596371902,), 'scale_pos_weight': 11, 'metric': 'auc'}",86,91,0.704374885559082
0.7539101975736954,0.7594485712841424,"{'objective': 'binary', 'learning_rate': 0.058684409825288636, 'num_leaves': 86, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 75, 'bagging_fraction': 0.9038155446482417, 'bagging_freq': 5, 'feature_fraction': 0.8732435504536001, 'lambda_l1': (0.2596307777691389,), 'lambda_l2': (0.7071964175105179,), 'scale_pos_weight': 11, 'metric': 'auc'}",87,192,1.8186812162399293
0.7541983772286671,0.7590461184711672,"{'objective': 'binary', 'learning_rate': 0.04764529543511078, 'num_leaves': 84, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 82, 'bagging_fraction': 0.9293111504738382, 'bagging_freq': 5, 'feature_fraction': 0.8654126907886893, 'lambda_l1': (0.2047489211992247,), 'lambda_l2': (0.6621782137449234,), 'scale_pos_weight': 11, 'metric': 'auc'}",88,200,1.5817774216334024
0.7517118727604186,0.757601651548102,"{'objective': 'binary', 'learning_rate': 0.1029273027621122, 'num_leaves': 66, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 70, 'bagging_fraction': 0.8728360182090431, 'bagging_freq': 5, 'feature_fraction': 0.8268985403109703, 'lambda_l1': (0.30005640219836494,), 'lambda_l2': (0.5803575362612402,), 'scale_pos_weight': 11, 'metric': 'auc'}",89,112,1.0415995081265768
0.7521056347629294,0.7560047040522114,"{'objective': 'binary', 'learning_rate': 0.025994390161536766, 'num_leaves': 58, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 80, 'bagging_fraction': 0.8469845030173577, 'bagging_freq': 5, 'feature_fraction': 0.9099589428847854, 'lambda_l1': (0.008633069411495886,), 'lambda_l2': (0.5231940023954174,), 'scale_pos_weight': 11, 'metric': 'auc'}",90,200,1.6750463128089905
0.7515875783090824,0.7564252145719745,"{'objective': 'binary', 'learning_rate': 0.12083281182024344, 'num_leaves': 48, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 92, 'bagging_fraction': 0.8369599313837475, 'bagging_freq': 5, 'feature_fraction': 0.9222314831122166, 'lambda_l1': (0.1175852106112455,), 'lambda_l2': (0.7684650640681684,), 'scale_pos_weight': 11, 'metric': 'auc'}",91,92,0.8704670270284017
0.7413980393716438,0.7451103994187336,"{'objective': 'binary', 'learning_rate': 0.009316973457123522, 'num_leaves': 82, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 62, 'bagging_fraction': 0.9738842512181474, 'bagging_freq': 5, 'feature_fraction': 0.9021851412825975, 'lambda_l1': (0.0804572784874855,), 'lambda_l2': (0.6172090881188528,), 'scale_pos_weight': 11, 'metric': 'auc'}",92,200,2.0422103365262347
0.7529579055838068,0.7584134503803323,"{'objective': 'binary', 'learning_rate': 0.05289639050709796, 'num_leaves': 78, 'num_threads': 4, 'seed': 0, 'max_depth': 7, 'min_data_in_leaf': 75, 'bagging_fraction': 0.950666966187197, 'bagging_freq': 5, 'feature_fraction': 0.8806947302305719, 'lambda_l1': (0.3741843012245709,), 'lambda_l2': (0.4509823081569386,), 'scale_pos_weight': 11, 'metric': 'auc'}",93,194,2.249755887190501
0.7526550116224966,0.7565802671835253,"{'objective': 'binary', 'learning_rate': 0.030416432895041978, 'num_leaves': 89, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 67, 'bagging_fraction': 0.889231501224774, 'bagging_freq': 5, 'feature_fraction': 0.9844502299711306, 'lambda_l1': (0.4222957653518313,), 'lambda_l2': (0.8274555592770185,), 'scale_pos_weight': 11, 'metric': 'auc'}",94,200,1.765199565887451
0.7469144762693625,0.7516727068609348,"{'objective': 'binary', 'learning_rate': 0.011814248380706223, 'num_leaves': 73, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 97, 'bagging_fraction': 0.9215198044800439, 'bagging_freq': 5, 'feature_fraction': 0.8504290082607737, 'lambda_l1': (0.5206508817396966,), 'lambda_l2': (0.49199374936166257,), 'scale_pos_weight': 11, 'metric': 'auc'}",95,200,2.32805792093277
0.7517476633396203,0.7562395468623496,"{'objective': 'binary', 'learning_rate': 0.035782152655544276, 'num_leaves': 90, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 79, 'bagging_fraction': 0.8823491416889635, 'bagging_freq': 5, 'feature_fraction': 0.8395319994681006, 'lambda_l1': (0.4616329167481033,), 'lambda_l2': (0.9281126003485595,), 'scale_pos_weight': 11, 'metric': 'auc'}",96,200,1.2889811317125957
0.7529816811927967,0.7581026006197047,"{'objective': 'binary', 'learning_rate': 0.06302404717337666, 'num_leaves': 59, 'num_threads': 4, 'seed': 0, 'max_depth': 7, 'min_data_in_leaf': 71, 'bagging_fraction': 0.8090267559988077, 'bagging_freq': 5, 'feature_fraction': 0.8631494187013079, 'lambda_l1': (0.3135072839833847,), 'lambda_l2': (0.7192978379065362,), 'scale_pos_weight': 11, 'metric': 'auc'}",97,122,1.2901461005210877
0.7521433421308213,0.7571857614358559,"{'objective': 'binary', 'learning_rate': 0.019338278505236988, 'num_leaves': 91, 'num_threads': 4, 'seed': 0, 'max_depth': 8, 'min_data_in_leaf': 88, 'bagging_fraction': 0.9395364948269723, 'bagging_freq': 5, 'feature_fraction': 0.8875395869110169, 'lambda_l1': (0.21300069693151202,), 'lambda_l2': (0.6939928995455048,), 'scale_pos_weight': 11, 'metric': 'auc'}",98,200,3.133214207490285
0.7527583175563984,0.757159934177183,"{'objective': 'binary', 'learning_rate': 0.13216588840351998, 'num_leaves': 104, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 78, 'bagging_fraction': 0.9851927321362028, 'bagging_freq': 5, 'feature_fraction': 0.9577224159181186, 'lambda_l1': (0.03274029691579955,), 'lambda_l2': (0.45529924022664914,), 'scale_pos_weight': 11, 'metric': 'auc'}",99,115,1.0016329884529114
0.7540821278351102,0.7589978339657806,"{'objective': 'binary', 'learning_rate': 0.09770340350587013, 'num_leaves': 55, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 82, 'bagging_fraction': 0.9104076152922475, 'bagging_freq': 5, 'feature_fraction': 0.877551975455887, 'lambda_l1': (0.15121662602979097,), 'lambda_l2': (0.37592680843162385,), 'scale_pos_weight': 11, 'metric': 'auc'}",100,186,1.1770713925361633
0.7519929677964204,0.7558542789729386,"{'objective': 'binary', 'learning_rate': 0.09109539501055892, 'num_leaves': 63, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 68, 'bagging_fraction': 0.9583288828301392, 'bagging_freq': 5, 'feature_fraction': 0.8561602204126739, 'lambda_l1': (0.0777618403035008,), 'lambda_l2': (0.7547966956453986,), 'scale_pos_weight': 11, 'metric': 'auc'}",101,92,0.9829258759816487
0.7506562949971322,0.7577985550058447,"{'objective': 'binary', 'learning_rate': 0.17026907572074407, 'num_leaves': 96, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 73, 'bagging_fraction': 0.9690660504438439, 'bagging_freq': 5, 'feature_fraction': 0.8465364455215101, 'lambda_l1': (0.35724941748684413,), 'lambda_l2': (0.8500537933258474,), 'scale_pos_weight': 11, 'metric': 'auc'}",102,86,0.7054112315177917
0.7381264331243529,0.7427196680488347,"{'objective': 'binary', 'learning_rate': 0.015367680543856328, 'num_leaves': 99, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 64, 'bagging_fraction': 0.9931600257222825, 'bagging_freq': 5, 'feature_fraction': 0.9351490314704389, 'lambda_l1': (0.26262773115584126,), 'lambda_l2': (0.786328520879458,), 'scale_pos_weight': 11, 'metric': 'auc'}",103,200,1.3047608256340026
0.754265961257702,0.757714621758728,"{'objective': 'binary', 'learning_rate': 0.11371513754999098, 'num_leaves': 53, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 62, 'bagging_fraction': 0.8311779474515034, 'bagging_freq': 5, 'feature_fraction': 0.8359153903057421, 'lambda_l1': (0.5716575533688822,), 'lambda_l2': (0.6429911716823853,), 'scale_pos_weight': 11, 'metric': 'auc'}",104,150,0.8818500796953838
0.7527685202180734,0.7581814610369798,"{'objective': 'binary', 'learning_rate': 0.07257797013253228, 'num_leaves': 67, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 57, 'bagging_fraction': 0.9336948566622661, 'bagging_freq': 5, 'feature_fraction': 0.8240963529057437, 'lambda_l1': (0.38202314317855723,), 'lambda_l2': (0.5306340058476866,), 'scale_pos_weight': 11, 'metric': 'auc'}",105,127,1.2606847008069357
0.7401564017486415,0.744106249851048,"{'objective': 'binary', 'learning_rate': 0.007813766313475632, 'num_leaves': 86, 'num_threads': 4, 'seed': 0, 'max_depth': 5, 'min_data_in_leaf': 54, 'bagging_fraction': 0.8515829185238707, 'bagging_freq': 5, 'feature_fraction': 0.8160876991028404, 'lambda_l1': (0.46432828330235343,), 'lambda_l2': (0.5090745552913559,), 'scale_pos_weight': 11, 'metric': 'auc'}",106,200,1.727019759019216
0.7526741413618063,0.75802894840273,"{'objective': 'binary', 'learning_rate': 0.18881455319769358, 'num_leaves': 50, 'num_threads': 4, 'seed': 0, 'max_depth': 3, 'min_data_in_leaf': 75, 'bagging_fraction': 0.9263833549594074, 'bagging_freq': 5, 'feature_fraction': 0.8085469297784492, 'lambda_l1': (0.22838612373368097,), 'lambda_l2': (0.9658484766265261,), 'scale_pos_weight': 11, 'metric': 'auc'}",107,151,0.7804323752721151
0.7540544281087123,0.758300134618797,"{'objective': 'binary', 'learning_rate': 0.06781223550925321, 'num_leaves': 100, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 92, 'bagging_fraction': 0.9502757958591773, 'bagging_freq': 5, 'feature_fraction': 0.8338475373360095, 'lambda_l1': (0.18314865965297514,), 'lambda_l2': (0.3060677769745117,), 'scale_pos_weight': 11, 'metric': 'auc'}",108,199,1.257645340760549
0.7538027118094087,0.7579822919052349,"{'objective': 'binary', 'learning_rate': 0.03829458848151789, 'num_leaves': 71, 'num_threads': 4, 'seed': 0, 'max_depth': 7, 'min_data_in_leaf': 61, 'bagging_fraction': 0.7438803447432447, 'bagging_freq': 5, 'feature_fraction': 0.9155079533659557, 'lambda_l1': (0.4277175107000499,), 'lambda_l2': (0.6820556915405596,), 'scale_pos_weight': 11, 'metric': 'auc'}",109,200,2.0396172841389975
0.7544510496107432,0.7590522065794533,"{'objective': 'binary', 'learning_rate': 0.08000013570817087, 'num_leaves': 82, 'num_threads': 4, 'seed': 0, 'max_depth': 4, 'min_data_in_leaf': 66, 'bagging_fraction': 0.8988185790810916, 'bagging_freq': 5, 'feature_fraction': 0.7864434161324451, 'lambda_l1': (0.545860020889214,), 'lambda_l2': (0.5844373963168559,), 'scale_pos_weight': 11, 'metric': 'auc'}",110,200,1.1454314629236857
0.7538569409884401,0.7596984259657356,"{'objective': 'binary', 'learning_rate': 0.046293371715001176, 'num_leaves': 92, 'num_threads': 4, 'seed': 0, 'max_depth': 6, 'min_data_in_leaf': 52, 'bagging_fraction': 0.7928616991559274, 'bagging_freq': 5, 'feature_fraction': 0.7955785906695307, 'lambda_l1': (0.5168521473609542,), 'lambda_l2': (0.4205313761213644,), 'scale_pos_weight': 11, 'metric': 'auc'}",111,199,1.6617164929707846
0.7530238862132917,0.7574511302845555,"{'objective': 'binary', 'learning_rate': 0.024415180030866904, 'num_leaves': 93, 'num_threads': 4, 'seed': 0, 'max_depth': 7, 'min_data_in_leaf': 42, 'bagging_fraction': 0.7844186294652091, 'bagging_freq': 5, 'feature_fraction': 0.8021673948474192, 'lambda_l1': (0.48984798676900404,), 'lambda_l2': (0.19624787293975296,), 'scale_pos_weight': 11, 'metric': 'auc'}",112,200,2.179122507572174
